Realisation number,Variable,index,Lag-3 AC,Lag-6 AC,Smax,Standard deviation,Lag-1 AC,Coefficient of variation,Variance,Skewness,Kurtosis
51,Brachionus,0,-0.8465763132252636,0.8424129683762956,0.4805194805194805,0.17167153866595802,-0.3460005314908318,0.04429090264859598,0.17167153866595802,0.026131632562671633,-0.020550978828948536
52,Chlorella,0,-0.8428558774027817,0.8690760917707504,0.7316017316017316,0.6741075383116308,-0.898928160155904,0.8743910000885818,0.6741075383116308,0.7213216405350342,0.6704756842944459
52,Brachionus,0,-0.8246080255115601,0.8445389317034283,0.48917748917748916,0.43192488262910805,-0.877225617858092,0.36628576490388876,0.43192488262910805,-0.7843033041013376,0.7449729825493845
53,Chlorella,0,-0.7648153069359555,0.6508105235184695,0.3246753246753246,0.38435645318451594,-0.884577907697759,0.6041279121268492,0.38435645318451594,0.5464611568783773,0.005403490123128711
53,Brachionus,0,-0.6190096554167775,0.5558508282398795,0.2207792207792208,0.1455399061032864,-0.8232792984321022,0.0827354061475773,0.1455399061032864,-0.4814421117902384,-0.355301621047037
54,Chlorella,0,-0.8542829302861193,0.5413234121711401,0.41991341991341985,0.3493666400921251,-0.8895384887944018,0.789086721587386,0.3493666400921251,0.7084772787669413,-0.45291877048454254
54,Brachionus,0,-0.776153778013996,0.13402427141465145,-0.08225108225108224,-0.7256621489945966,-0.7324829480024805,-0.7685357427584376,-0.7256621489945966,-0.41217114004783423,-0.5210381787580831
55,Chlorella,0,-0.8390468597750023,0.796439011427053,0.6190476190476191,0.9013198688989282,-0.8500310036318541,0.9546461156878379,0.9013198688989282,-0.3432544955266189,0.033838249623527335
55,Brachionus,0,-0.7746478873239439,0.7184870227655241,0.5757575757575758,0.8255824253698292,-0.7949331207370007,0.774293560102755,0.8255824253698292,0.2483833820533263,0.016121888564088936
56,Chlorella,0,-0.5451324297989194,0.5530162104703695,0.5930735930735931,0.7882894853397113,-0.5787049340065552,0.8985738329347154,0.7882894853397113,-0.5473469749313492,0.5407919213393569
56,Brachionus,0,-0.46930640446452304,0.7221188767827089,0.43722943722943725,0.2958632296926212,-0.2933829391442998,0.14049074320134647,0.2958632296926212,0.5321994862255294,0.36982903711577647
57,Chlorella,0,-0.799185047391266,0.6632119762600762,0.7056277056277056,0.783506067853663,-0.7005934980954913,0.8826291079812207,0.783506067853663,0.11940827354061477,0.2791212684914519
57,Brachionus,0,-0.8131809726282223,0.6660465940295864,0.6190476190476191,0.32190628044999564,-0.6778279741341129,0.07547169811320756,0.32190628044999564,-0.3667286739303747,-0.10550093010895564
58,Chlorella,0,-0.6252989635928781,0.8715563823190718,0.8268398268398268,0.8095491186110374,-0.5451324297989194,0.9089379041544868,0.8095491186110374,-0.41314553990610337,0.3251838072459917
58,Brachionus,0,-0.5372486491274693,0.8671272920542121,0.7575757575757576,0.7271680396846489,-0.439277172468775,0.7025422978120296,0.7271680396846489,0.4147400124014528,0.40871644964124376
59,Chlorella,0,-0.9087607405438924,0.8282398795287449,0.9047619047619047,0.8964478696075828,-0.9006112144565508,0.9270971742404113,0.8964478696075828,0.6183010009744,-0.23784214722296043
59,Brachionus,0,-0.9036229958366553,0.8222163167685359,0.8701298701298701,0.842147222960404,-0.8563203118079548,0.8195588626096201,0.842147222960404,-0.5091682168482594,-0.3007352289839667
